ID;RegioS;Perioden;GemiddeldeVerkoopprijs_1
4519;GM0221;2006JJ00;227883
4520;GM0221;2007JJ00;233155
4521;GM0221;2008JJ00;244104
4522;GM0221;2009JJ00;232849
4523;GM0221;2010JJ00;230851
4524;GM0221;2011JJ00;254440
4525;GM0221;2012JJ00;222345
4526;GM0221;2013JJ00;187533
4527;GM0221;2014JJ00;202903
4528;GM0221;2015JJ00;233048
4529;GM0221;2016JJ00;230431
4530;GM0221;2017JJ00;246640
4531;GM0221;2018JJ00;248587
4532;GM0221;2019JJ00;256299
4533;GM0221;2020JJ00;284787
4534;GM0221;2021JJ00;347257
4535;GM0221;2022JJ00;355044
4536;GM0222;1995JJ00;107795
4537;GM0222;1996JJ00;98848
4538;GM0222;1997JJ00;115878
4539;GM0222;1998JJ00;126803
4540;GM0222;1999JJ00;138755
4541;GM0222;2000JJ00;153495
4542;GM0222;2001JJ00;180991
4543;GM0222;2002JJ00;195394
4544;GM0222;2003JJ00;201915
4545;GM0222;2004JJ00;205284
4546;GM0222;2005JJ00;210762
4547;GM0222;2006JJ00;224141
4548;GM0222;2007JJ00;237968
4549;GM0222;2008JJ00;239108
4550;GM0222;2009JJ00;229711
4551;GM0222;2010JJ00;228798
4552;GM0222;2011JJ00;225993
4553;GM0222;2012JJ00;215306
4554;GM0222;2013JJ00;209660
4555;GM0222;2014JJ00;200148
4556;GM0222;2015JJ00;210292
4557;GM0222;2016JJ00;208543
4558;GM0222;2017JJ00;226634
4559;GM0222;2018JJ00;242343
4560;GM0222;2019JJ00;256356
4561;GM0222;2020JJ00;292285
4562;GM0222;2021JJ00;331854
4563;GM0222;2022JJ00;380704
4564;GM0660;1995JJ00;117175
4565;GM0660;1996JJ00;120840
4566;GM0660;1997JJ00;
4567;GM0660;1998JJ00;
4568;GM0660;1999JJ00;
4569;GM0660;2000JJ00;
4570;GM0660;2001JJ00;
4571;GM0660;2002JJ00;
4572;GM0660;2003JJ00;
4573;GM0660;2004JJ00;
4574;GM0660;2005JJ00;
4575;GM0660;2006JJ00;
4576;GM0660;2007JJ00;
4577;GM0660;2008JJ00;
4578;GM0660;2009JJ00;
4579;GM0660;2010JJ00;
4580;GM0660;2011JJ00;
4581;GM0660;2012JJ00;
4582;GM0660;2013JJ00;
4583;GM0660;2014JJ00;
4584;GM0660;2015JJ00;
4585;GM0660;2016JJ00;
4586;GM0660;2017JJ00;
4587;GM0660;2018JJ00;
4588;GM0660;2019JJ00;
4589;GM0660;2020JJ00;
4590;GM0660;2021JJ00;
4591;GM0660;2022JJ00;
4592;GM0766;1995JJ00;104406
4593;GM0766;1996JJ00;107383
4594;GM0766;1997JJ00;121248
4595;GM0766;1998JJ00;136209
4596;GM0766;1999JJ00;153503
4597;GM0766;2000JJ00;167237
4598;GM0766;2001JJ00;218460
4599;GM0766;2002JJ00;219766
4600;GM0766;2003JJ00;238825
4601;GM0766;2004JJ00;243004
4602;GM0766;2005JJ00;247593
4603;GM0766;2006JJ00;248336
4604;GM0766;2007JJ00;267052
4605;GM0766;2008JJ00;273555
4606;GM0766;2009JJ00;265001
4607;GM0766;2010JJ00;229702
4608;GM0766;2011JJ00;224541
4609;GM0766;2012JJ00;209924
4610;GM0766;2013JJ00;201995
4611;GM0766;2014JJ00;213406
4612;GM0766;2015JJ00;231385
4613;GM0766;2016JJ00;242023
4614;GM0766;2017JJ00;248826
4615;GM0766;2018JJ00;284523
4616;GM0766;2019JJ00;289661
4617;GM0766;2020JJ00;303641
4618;GM0766;2021JJ00;355002
4619;GM0766;2022JJ00;393422
4620;GM0058;1995JJ00;59817
4621;GM0058;1996JJ00;59434
4622;GM0058;1997JJ00;67442
4623;GM0058;1998JJ00;76496
4624;GM0058;1999JJ00;87495
4625;GM0058;2000JJ00;99775
4626;GM0058;2001JJ00;120181
4627;GM0058;2002JJ00;136315
4628;GM0058;2003JJ00;145025
4629;GM0058;2004JJ00;153029
4630;GM0058;2005JJ00;158108
4631;GM0058;2006JJ00;169446
4632;GM0058;2007JJ00;174326
4633;GM0058;2008JJ00;178035
4634;GM0058;2009JJ00;168934
4635;GM0058;2010JJ00;178861
4636;GM0058;2011JJ00;164717
4637;GM0058;2012JJ00;163037
4638;GM0058;2013JJ00;155035
4639;GM0058;2014JJ00;153324
4640;GM0058;2015JJ00;161799
4641;GM0058;2016JJ00;165522
4642;GM0058;2017JJ00;181244
4643;GM0058;2018JJ00;186735
4644;GM0058;2019JJ00;
4645;GM0058;2020JJ00;
4646;GM0058;2021JJ00;
4647;GM0058;2022JJ00;
4648;GM0315;1995JJ00;133545
4649;GM0315;1996JJ00;172878
4650;GM0315;1997JJ00;167034
4651;GM0315;1998JJ00;193915
4652;GM0315;1999JJ00;240827
4653;GM0315;2000JJ00;268353
4654;GM0315;2001JJ00;320871
4655;GM0315;2002JJ00;310748
4656;GM0315;2003JJ00;309881
4657;GM0315;2004JJ00;332027
4658;GM0315;2005JJ00;357203
4659;GM0315;2006JJ00;
4660;GM0315;2007JJ00;
4661;GM0315;2008JJ00;
4662;GM0315;2009JJ00;
4663;GM0315;2010JJ00;
4664;GM0315;2011JJ00;
4665;GM0315;2012JJ00;
4666;GM0315;2013JJ00;
4667;GM0315;2014JJ00;
4668;GM0315;2015JJ00;
4669;GM0315;2016JJ00;
4670;GM0315;2017JJ00;
4671;GM0315;2018JJ00;
4672;GM0315;2019JJ00;
4673;GM0315;2020JJ00;
4674;GM0315;2021JJ00;
4675;GM0315;2022JJ00;
4676;GM0505;1995JJ00;72146
4677;GM0505;1996JJ00;83851
4678;GM0505;1997JJ00;92102
4679;GM0505;1998JJ00;102507
4680;GM0505;1999JJ00;114409
4681;GM0505;2000JJ00;129720
4682;GM0505;2001JJ00;141015
4683;GM0505;2002JJ00;154281
4684;GM0505;2003JJ00;158382
4685;GM0505;2004JJ00;165820
4686;GM0505;2005JJ00;174450
4687;GM0505;2006JJ00;186576
4688;GM0505;2007JJ00;189879
4689;GM0505;2008JJ00;200833
4690;GM0505;2009JJ00;186561
4691;GM0505;2010JJ00;188588
4692;GM0505;2011JJ00;183434
4693;GM0505;2012JJ00;180984
4694;GM0505;2013JJ00;167211
4695;GM0505;2014JJ00;178188
4696;GM0505;2015JJ00;185369
4697;GM0505;2016JJ00;184287
4698;GM0505;2017JJ00;200733
4699;GM0505;2018JJ00;218882
4700;GM0505;2019JJ00;237053
4701;GM0505;2020JJ00;258874
4702;GM0505;2021JJ00;299241
4703;GM0505;2022JJ00;344193
4704;GM0498;1995JJ00;93879
4705;GM0498;1996JJ00;98274
4706;GM0498;1997JJ00;100970
4707;GM0498;1998JJ00;129484
4708;GM0498;1999JJ00;149393
4709;GM0498;2000JJ00;197524
4710;GM0498;2001JJ00;205231
4711;GM0498;2002JJ00;214164
4712;GM0498;2003JJ00;203461
4713;GM0498;2004JJ00;218827
4714;GM0498;2005JJ00;223128
4715;GM0498;2006JJ00;265374
4716;GM0498;2007JJ00;250898
4717;GM0498;2008JJ00;260705
4718;GM0498;2009JJ00;256784
4719;GM0498;2010JJ00;255550
4720;GM0498;2011JJ00;228525
4721;GM0498;2012JJ00;226507
4722;GM0498;2013JJ00;204280
4723;GM0498;2014JJ00;209928
4724;GM0498;2015JJ00;234680
4725;GM0498;2016JJ00;235351
4726;GM0498;2017JJ00;267955
4727;GM0498;2018JJ00;282309
4728;GM0498;2019JJ00;316459
4729;GM0498;2020JJ00;337315
4730;GM0498;2021JJ00;390248
4731;GM0498;2022JJ00;434175
4732;GM0316;1995JJ00;131649
4733;GM0316;1996JJ00;142905
4734;GM0316;1997JJ00;186353
4735;GM0316;1998JJ00;207215
4736;GM0316;1999JJ00;240399
4737;GM0316;2000JJ00;301825
4738;GM0316;2001JJ00;288838
4739;GM0316;2002JJ00;300991
4740;GM0316;2003JJ00;295870
4741;GM0316;2004JJ00;340828
4742;GM0316;2005JJ00;368330
4743;GM0316;2006JJ00;
4744;GM0316;2007JJ00;
4745;GM0316;2008JJ00;
4746;GM0316;2009JJ00;
4747;GM0316;2010JJ00;
4748;GM0316;2011JJ00;
4749;GM0316;2012JJ00;
4750;GM0316;2013JJ00;
4751;GM0316;2014JJ00;
4752;GM0316;2015JJ00;
4753;GM0316;2016JJ00;
4754;GM0316;2017JJ00;
4755;GM0316;2018JJ00;
4756;GM0316;2019JJ00;
4757;GM0316;2020JJ00;
4758;GM0316;2021JJ00;
4759;GM0316;2022JJ00;
4760;GM1719;1995JJ00;
4761;GM1719;1996JJ00;
4762;GM1719;1997JJ00;
4763;GM1719;1998JJ00;148910
4764;GM1719;1999JJ00;174635
4765;GM1719;2000JJ00;196105
4766;GM1719;2001JJ00;216817
4767;GM1719;2002JJ00;238355
4768;GM1719;2003JJ00;235031
4769;GM1719;2004JJ00;249303
4770;GM1719;2005JJ00;245494
4771;GM1719;2006JJ00;268677
4772;GM1719;2007JJ00;288307
4773;GM1719;2008JJ00;301120
4774;GM1719;2009JJ00;261498
4775;GM1719;2010JJ00;257163
4776;GM1719;2011JJ00;261777
4777;GM1719;2012JJ00;244737
4778;GM1719;2013JJ00;219071
4779;GM1719;2014JJ00;227566
4780;GM1719;2015JJ00;234528
4781;GM1719;2016JJ00;244228
4782;GM1719;2017JJ00;273581
4783;GM1719;2018JJ00;279697
4784;GM1719;2019JJ00;289554
4785;GM1719;2020JJ00;300345
4786;GM1719;2021JJ00;372230
4787;GM1719;2022JJ00;412094
4788;GM0303;1995JJ00;110116
4789;GM0303;1996JJ00;114740
4790;GM0303;1997JJ00;114127
4791;GM0303;1998JJ00;125371
4792;GM0303;1999JJ00;145569
4793;GM0303;2000JJ00;218373
4794;GM0303;2001JJ00;174264
4795;GM0303;2002JJ00;206154
4796;GM0303;2003JJ00;214569
4797;GM0303;2004JJ00;220890
4798;GM0303;2005JJ00;221999
4799;GM0303;2006JJ00;230807
4800;GM0303;2007JJ00;230743
4801;GM0303;2008JJ00;247425
4802;GM0303;2009JJ00;227981
4803;GM0303;2010JJ00;220287
4804;GM0303;2011JJ00;228284
4805;GM0303;2012JJ00;215203
4806;GM0303;2013JJ00;195161
4807;GM0303;2014JJ00;197724
4808;GM0303;2015JJ00;212987
4809;GM0303;2016JJ00;215670
4810;GM0303;2017JJ00;230916
4811;GM0303;2018JJ00;240688
4812;GM0303;2019JJ00;255563
4813;GM0303;2020JJ00;288202
4814;GM0303;2021JJ00;328945
4815;GM0303;2022JJ00;380735
4816;GM0767;1995JJ00;103433
4817;GM0767;1996JJ00;101841
4818;GM0767;1997JJ00;
4819;GM0767;1998JJ00;
4820;GM0767;1999JJ00;
4821;GM0767;2000JJ00;
4822;GM0767;2001JJ00;
4823;GM0767;2002JJ00;
4824;GM0767;2003JJ00;
4825;GM0767;2004JJ00;
4826;GM0767;2005JJ00;
4827;GM0767;2006JJ00;
4828;GM0767;2007JJ00;
4829;GM0767;2008JJ00;
4830;GM0767;2009JJ00;
4831;GM0767;2010JJ00;
4832;GM0767;2011JJ00;
4833;GM0767;2012JJ00;
4834;GM0767;2013JJ00;
4835;GM0767;2014JJ00;
4836;GM0767;2015JJ00;
4837;GM0767;2016JJ00;
4838;GM0767;2017JJ00;
4839;GM0767;2018JJ00;
4840;GM0767;2019JJ00;
4841;GM0767;2020JJ00;
4842;GM0767;2021JJ00;
4843;GM0767;2022JJ00;
4844;GM0225;1995JJ00;93913
4845;GM0225;1996JJ00;110885
4846;GM0225;1997JJ00;124286
4847;GM0225;1998JJ00;143709
4848;GM0225;1999JJ00;143408
4849;GM0225;2000JJ00;187389
4850;GM0225;2001JJ00;211038
4851;GM0225;2002JJ00;218753
4852;GM0225;2003JJ00;234732
4853;GM0225;2004JJ00;242409
4854;GM0225;2005JJ00;260043
4855;GM0225;2006JJ00;253180
4856;GM0225;2007JJ00;284809
4857;GM0225;2008JJ00;283611
4858;GM0225;2009JJ00;254817
4859;GM0225;2010JJ00;239340
4860;GM0225;2011JJ00;268145
4861;GM0225;2012JJ00;221112
4862;GM0225;2013JJ00;217721
4863;GM0225;2014JJ00;215454
4864;GM0225;2015JJ00;228096
4865;GM0225;2016JJ00;218829
4866;GM0225;2017JJ00;251976
4867;GM0225;2018JJ00;265559
4868;GM0225;2019JJ00;285068
4869;GM0225;2020JJ00;310627
4870;GM0225;2021JJ00;368074
4871;GM0225;2022JJ00;407969
4872;GM0662;1995JJ00;77745
4873;GM0662;1996JJ00;84788
4874;GM0662;1997JJ00;
4875;GM0662;1998JJ00;
4876;GM0662;1999JJ00;
4877;GM0662;2000JJ00;
4878;GM0662;2001JJ00;
4879;GM0662;2002JJ00;
4880;GM0662;2003JJ00;
4881;GM0662;2004JJ00;
4882;GM0662;2005JJ00;
4883;GM0662;2006JJ00;
4884;GM0662;2007JJ00;
4885;GM0662;2008JJ00;
4886;GM0662;2009JJ00;
4887;GM0662;2010JJ00;
4888;GM0662;2011JJ00;
4889;GM0662;2012JJ00;
4890;GM0662;2013JJ00;
4891;GM0662;2014JJ00;
4892;GM0662;2015JJ00;
4893;GM0662;2016JJ00;
4894;GM0662;2017JJ00;
4895;GM0662;2018JJ00;
4896;GM0662;2019JJ00;
4897;GM0662;2020JJ00;
4898;GM0662;2021JJ00;
4899;GM0662;2022JJ00;
4900;GM0226;1995JJ00;93567
4901;GM0226;1996JJ00;107814
4902;GM0226;1997JJ00;119775
4903;GM0226;1998JJ00;136679
4904;GM0226;1999JJ00;151413
4905;GM0226;2000JJ00;176307
4906;GM0226;2001JJ00;198998
4907;GM0226;2002JJ00;206235
4908;GM0226;2003JJ00;210460
4909;GM0226;2004JJ00;220199
4910;GM0226;2005JJ00;225399
4911;GM0226;2006JJ00;236818
4912;GM0226;2007JJ00;230654
4913;GM0226;2008JJ00;237374
4914;GM0226;2009JJ00;220802
4915;GM0226;2010JJ00;230024
4916;GM0226;2011JJ00;212817
4917;GM0226;2012JJ00;204080
4918;GM0226;2013JJ00;195300
4919;GM0226;2014JJ00;197460
4920;GM0226;2015JJ00;217551
4921;GM0226;2016JJ00;214458
4922;GM0226;2017JJ00;234145
4923;GM0226;2018JJ00;242473
4924;GM0226;2019JJ00;267400
4925;GM0226;2020JJ00;285676
4926;GM0226;2021JJ00;356087
4927;GM0226;2022JJ00;364887
4928;GM0768;1995JJ00;118903
4929;GM0768;1996JJ00;
4930;GM0768;1997JJ00;
4931;GM0768;1998JJ00;
4932;GM0768;1999JJ00;
4933;GM0768;2000JJ00;
4934;GM0768;2001JJ00;
4935;GM0768;2002JJ00;
4936;GM0768;2003JJ00;
4937;GM0768;2004JJ00;
4938;GM0768;2005JJ00;
4939;GM0768;2006JJ00;
4940;GM0768;2007JJ00;
4941;GM0768;2008JJ00;
4942;GM0768;2009JJ00;
4943;GM0768;2010JJ00;
4944;GM0768;2011JJ00;
4945;GM0768;2012JJ00;
4946;GM0768;2013JJ00;
4947;GM0768;2014JJ00;
4948;GM0768;2015JJ00;
4949;GM0768;2016JJ00;
4950;GM0768;2017JJ00;
4951;GM0768;2018JJ00;
4952;GM0768;2019JJ00;
4953;GM0768;2020JJ00;
4954;GM0768;2021JJ00;
4955;GM0768;2022JJ00;
4956;GM0769;1995JJ00;111267
4957;GM0769;1996JJ00;115058
4958;GM0769;1997JJ00;
4959;GM0769;1998JJ00;
4960;GM0769;1999JJ00;
4961;GM0769;2000JJ00;
4962;GM0769;2001JJ00;
4963;GM0769;2002JJ00;
4964;GM0769;2003JJ00;
4965;GM0769;2004JJ00;
4966;GM0769;2005JJ00;
4967;GM0769;2006JJ00;
4968;GM0769;2007JJ00;
4969;GM0769;2008JJ00;
4970;GM0769;2009JJ00;
4971;GM0769;2010JJ00;
4972;GM0769;2011JJ00;
4973;GM0769;2012JJ00;
4974;GM0769;2013JJ00;
4975;GM0769;2014JJ00;
4976;GM0769;2015JJ00;
4977;GM0769;2016JJ00;
4978;GM0769;2017JJ00;
4979;GM0769;2018JJ00;
4980;GM0769;2019JJ00;
4981;GM0769;2020JJ00;
4982;GM0769;2021JJ00;
4983;GM0769;2022JJ00;
4984;GM0112;1995JJ00;106029
4985;GM0112;1996JJ00;107556
4986;GM0112;1997JJ00;120561
4987;GM0112;1998JJ00;
4988;GM0112;1999JJ00;
4989;GM0112;2000JJ00;
4990;GM0112;2001JJ00;
4991;GM0112;2002JJ00;
4992;GM0112;2003JJ00;
4993;GM0112;2004JJ00;
4994;GM0112;2005JJ00;
4995;GM0112;2006JJ00;
4996;GM0112;2007JJ00;
4997;GM0112;2008JJ00;
4998;GM0112;2009JJ00;
4999;GM0112;2010JJ00;
5000;GM0112;2011JJ00;
5001;GM0112;2012JJ00;
5002;GM0112;2013JJ00;
5003;GM0112;2014JJ00;
5004;GM0112;2015JJ00;
5005;GM0112;2016JJ00;
5006;GM0112;2017JJ00;
5007;GM0112;2018JJ00;
5008;GM0112;2019JJ00;
5009;GM0112;2020JJ00;
5010;GM0112;2021JJ00;
5011;GM0112;2022JJ00;
5012;GM0902;1995JJ00;91650
5013;GM0902;1996JJ00;94830
5014;GM0902;1997JJ00;101719
5015;GM0902;1998JJ00;118367
5016;GM0902;1999JJ00;124468
5017;GM0902;2000JJ00;145973
5018;GM0902;2001JJ00;171260
5019;GM0902;2002JJ00;167991
5020;GM0902;2003JJ00;
5021;GM0902;2004JJ00;
5022;GM0902;2005JJ00;
5023;GM0902;2006JJ00;
5024;GM0902;2007JJ00;
5025;GM0902;2008JJ00;
5026;GM0902;2009JJ00;
5027;GM0902;2010JJ00;
5028;GM0902;2011JJ00;
5029;GM0902;2012JJ00;
5030;GM0902;2013JJ00;
5031;GM0902;2014JJ00;
5032;GM0902;2015JJ00;
5033;GM0902;2016JJ00;
5034;GM0902;2017JJ00;
5035;GM0902;2018JJ00;
5036;GM0902;2019JJ00;
5037;GM0902;2020JJ00;
5038;GM0902;2021JJ00;
5039;GM0902;2022JJ00;
5040;GM0227;1995JJ00;111430
5041;GM0227;1996JJ00;114926
5042;GM0227;1997JJ00;125141
5043;GM0227;1998JJ00;151974
5044;GM0227;1999JJ00;169209
5045;GM0227;2000JJ00;190236
5046;GM0227;2001JJ00;228080
5047;GM0227;2002JJ00;
5048;GM0227;2003JJ00;
5049;GM0227;2004JJ00;
5050;GM0227;2005JJ00;
5051;GM0227;2006JJ00;
5052;GM0227;2007JJ00;
5053;GM0227;2008JJ00;
5054;GM0227;2009JJ00;
5055;GM0227;2010JJ00;
5056;GM0227;2011JJ00;
5057;GM0227;2012JJ00;
5058;GM0227;2013JJ00;
5059;GM0227;2014JJ00;
5060;GM0227;2015JJ00;
5061;GM0227;2016JJ00;
5062;GM0227;2017JJ00;
5063;GM0227;2018JJ00;
5064;GM0227;2019JJ00;
5065;GM0227;2020JJ00;
5066;GM0227;2021JJ00;
5067;GM0227;2022JJ00;
5068;GM1711;1995JJ00;
5069;GM1711;1996JJ00;
5070;GM1711;1997JJ00;
5071;GM1711;1998JJ00;
5072;GM1711;1999JJ00;
5073;GM1711;2000JJ00;
5074;GM1711;2001JJ00;
5075;GM1711;2002JJ00;
5076;GM1711;2003JJ00;180137
5077;GM1711;2004JJ00;186292
5078;GM1711;2005JJ00;184311
5079;GM1711;2006JJ00;194736
5080;GM1711;2007JJ00;207326
5081;GM1711;2008JJ00;202111
5082;GM1711;2009JJ00;185932
5083;GM1711;2010JJ00;198541
5084;GM1711;2011JJ00;190443
5085;GM1711;2012JJ00;191208
5086;GM1711;2013JJ00;174337
5087;GM1711;2014JJ00;182955
5088;GM1711;2015JJ00;177131
5089;GM1711;2016JJ00;187880
5090;GM1711;2017JJ00;210676
5091;GM1711;2018JJ00;225752
5092;GM1711;2019JJ00;241334
5093;GM1711;2020JJ00;254534
5094;GM1711;2021JJ00;286426
5095;GM1711;2022JJ00;314551
5096;GM0385;1995JJ00;85760
5097;GM0385;1996JJ00;98359
5098;GM0385;1997JJ00;103925
5099;GM0385;1998JJ00;111210
5100;GM0385;1999JJ00;135818
5101;GM0385;2000JJ00;170400
5102;GM0385;2001JJ00;204435
5103;GM0385;2002JJ00;196902
5104;GM0385;2003JJ00;207513
5105;GM0385;2004JJ00;230087
5106;GM0385;2005JJ00;253091
5107;GM0385;2006JJ00;272181
5108;GM0385;2007JJ00;277718
5109;GM0385;2008JJ00;337129
5110;GM0385;2009JJ00;286721
5111;GM0385;2010JJ00;270242
5112;GM0385;2011JJ00;273070
5113;GM0385;2012JJ00;238205
5114;GM0385;2013JJ00;196134
5115;GM0385;2014JJ00;218079
5116;GM0385;2015JJ00;227861
5117;GM0385;2016JJ00;262314
5118;GM0385;2017JJ00;281721
5119;GM0385;2018JJ00;308703
5120;GM0385;2019JJ00;326325
5121;GM0385;2020JJ00;353711
5122;GM0385;2021JJ00;357430
5123;GM0385;2022JJ00;421963
5124;GM0228;1995JJ00;111526
5125;GM0228;1996JJ00;120831
5126;GM0228;1997JJ00;133216
5127;GM0228;1998JJ00;153534
5128;GM0228;1999JJ00;179304
5129;GM0228;2000JJ00;204788
5130;GM0228;2001JJ00;207934
5131;GM0228;2002JJ00;228359
5132;GM0228;2003JJ00;232380
5133;GM0228;2004JJ00;233167
5134;GM0228;2005JJ00;246740
5135;GM0228;2006JJ00;254618
5136;GM0228;2007JJ00;274703
5137;GM0228;2008JJ00;283215
5138;GM0228;2009JJ00;271937
5139;GM0228;2010JJ00;265566
5140;GM0228;2011JJ00;249686
5141;GM0228;2012JJ00;237404
5142;GM0228;2013JJ00;222518
5143;GM0228;2014JJ00;225311
5144;GM0228;2015JJ00;231632
5145;GM0228;2016JJ00;246465
5146;GM0228;2017JJ00;247766
5147;GM0228;2018JJ00;281942
5148;GM0228;2019JJ00;302817
5149;GM0228;2020JJ00;329976
5150;GM0228;2021JJ00;392419
5151;GM0228;2022JJ00;429379
5152;GM0113;1995JJ00;103938
5153;GM0113;1996JJ00;107956
5154;GM0113;1997JJ00;128792
5155;GM0113;1998JJ00;
5156;GM0113;1999JJ00;
5157;GM0113;2000JJ00;
5158;GM0113;2001JJ00;
5159;GM0113;2002JJ00;
5160;GM0113;2003JJ00;
5161;GM0113;2004JJ00;
5162;GM0113;2005JJ00;
5163;GM0113;2006JJ00;
5164;GM0113;2007JJ00;
5165;GM0113;2008JJ00;
5166;GM0113;2009JJ00;
5167;GM0113;2010JJ00;
5168;GM0113;2011JJ00;
5169;GM0113;2012JJ00;
5170;GM0113;2013JJ00;
5171;GM0113;2014JJ00;
5172;GM0113;2015JJ00;
5173;GM0113;2016JJ00;
5174;GM0113;2017JJ00;
5175;GM0113;2018JJ00;
5176;GM0113;2019JJ00;
5177;GM0113;2020JJ00;
5178;GM0113;2021JJ00;
5179;GM0113;2022JJ00;
5180;GM0317;1995JJ00;121550
5181;GM0317;1996JJ00;130016
5182;GM0317;1997JJ00;153020
5183;GM0317;1998JJ00;154088
5184;GM0317;1999JJ00;202044
5185;GM0317;2000JJ00;247256
5186;GM0317;2001JJ00;338615
5187;GM0317;2002JJ00;313453
5188;GM0317;2003JJ00;279170
5189;GM0317;2004JJ00;264441
5190;GM0317;2005JJ00;275911
5191;GM0317;2006JJ00;352087
5192;GM0317;2007JJ00;341957
5193;GM0317;2008JJ00;378630
5194;GM0317;2009JJ00;371948
5195;GM0317;2010JJ00;293493
5196;GM0317;2011JJ00;287124
5197;GM0317;2012JJ00;290045
5198;GM0317;2013JJ00;261624
5199;GM0317;2014JJ00;317112
5200;GM0317;2015JJ00;305333
5201;GM0317;2016JJ00;346441
5202;GM0317;2017JJ00;371731
5203;GM0317;2018JJ00;398964
5204;GM0317;2019JJ00;423048
5205;GM0317;2020JJ00;460699
5206;GM0317;2021JJ00;504938
5207;GM0317;2022JJ00;619261
5208;GM1979;1995JJ00;
5209;GM1979;1996JJ00;
5210;GM1979;1997JJ00;
5211;GM1979;1998JJ00;
5212;GM1979;1999JJ00;
5213;GM1979;2000JJ00;
5214;GM1979;2001JJ00;
5215;GM1979;2002JJ00;
5216;GM1979;2003JJ00;
5217;GM1979;2004JJ00;
5218;GM1979;2005JJ00;
5219;GM1979;2006JJ00;
5220;GM1979;2007JJ00;
5221;GM1979;2008JJ00;
5222;GM1979;2009JJ00;
5223;GM1979;2010JJ00;
5224;GM1979;2011JJ00;
5225;GM1979;2012JJ00;
5226;GM1979;2013JJ00;
5227;GM1979;2014JJ00;
5228;GM1979;2015JJ00;
5229;GM1979;2016JJ00;
5230;GM1979;2017JJ00;
5231;GM1979;2018JJ00;
5232;GM1979;2019JJ00;
5233;GM1979;2020JJ00;
5234;GM1979;2021JJ00;223055
5235;GM1979;2022JJ00;247661
5236;GM1651;1995JJ00;53025
5237;GM1651;1996JJ00;59933
5238;GM1651;1997JJ00;64950
5239;GM1651;1998JJ00;76290
5240;GM1651;1999JJ00;88733
5241;GM1651;2000JJ00;95980
5242;GM1651;2001JJ00;120814
5243;GM1651;2002JJ00;140522
5244;GM1651;2003JJ00;140119
5245;GM1651;2004JJ00;151714
5246;GM1651;2005JJ00;149233
5247;GM1651;2006JJ00;160724
5248;GM1651;2007JJ00;166727
5249;GM1651;2008JJ00;185581
5250;GM1651;2009JJ00;163960
5251;GM1651;2010JJ00;159205
5252;GM1651;2011JJ00;170050
5253;GM1651;2012JJ00;149641
5254;GM1651;2013JJ00;141202
5255;GM1651;2014JJ00;144908
5256;GM1651;2015JJ00;158565
5257;GM1651;2016JJ00;165969
5258;GM1651;2017JJ00;168314
5259;GM1651;2018JJ00;176456
5260;GM1651;2019JJ00;
5261;GM1651;2020JJ00;
5262;GM1651;2021JJ00;
5263;GM1651;2022JJ00;
5264;GM0770;1995JJ00;119626
5265;GM0770;1996JJ00;131397
5266;GM0770;1997JJ00;158558
5267;GM0770;1998JJ00;172642
5268;GM0770;1999JJ00;197891
5269;GM0770;2000JJ00;236444
5270;GM0770;2001JJ00;270796
5271;GM0770;2002JJ00;282300
5272;GM0770;2003JJ00;285209
5273;GM0770;2004JJ00;297126
5274;GM0770;2005JJ00;301908
5275;GM0770;2006JJ00;338013
5276;GM0770;2007JJ00;343247
5277;GM0770;2008JJ00;340647
5278;GM0770;2009JJ00;346686
5279;GM0770;2010JJ00;324326
5280;GM0770;2011JJ00;327081
5281;GM0770;2012JJ00;286226
5282;GM0770;2013JJ00;267229
5283;GM0770;2014JJ00;278325
5284;GM0770;2015JJ00;277859
5285;GM0770;2016JJ00;280998
5286;GM0770;2017JJ00;303937
5287;GM0770;2018JJ00;344790
5288;GM0770;2019JJ00;322493
5289;GM0770;2020JJ00;382850
5290;GM0770;2021JJ00;470135
5291;GM0770;2022JJ00;511303
5292;GM0357;1995JJ00;108133
5293;GM0357;1996JJ00;124344
5294;GM0357;1997JJ00;131084
5295;GM0357;1998JJ00;152654
5296;GM0357;1999JJ00;174833
5297;GM0357;2000JJ00;218267
5298;GM0357;2001JJ00;
5299;GM0357;2002JJ00;
5300;GM0357;2003JJ00;
5301;GM0357;2004JJ00;
5302;GM0357;2005JJ00;
5303;GM0357;2006JJ00;
5304;GM0357;2007JJ00;
5305;GM0357;2008JJ00;
5306;GM0357;2009JJ00;
5307;GM0357;2010JJ00;
5308;GM0357;2011JJ00;
5309;GM0357;2012JJ00;
5310;GM0357;2013JJ00;
5311;GM0357;2014JJ00;
5312;GM0357;2015JJ00;
5313;GM0357;2016JJ00;
5314;GM0357;2017JJ00;
5315;GM0357;2018JJ00;
5316;GM0357;2019JJ00;
5317;GM0357;2020JJ00;
5318;GM0357;2021JJ00;
5319;GM0357;2022JJ00;
5320;GM0229;1995JJ00;91790
5321;GM0229;1996JJ00;99302
5322;GM0229;1997JJ00;114215
5323;GM0229;1998JJ00;117988
5324;GM0229;1999JJ00;144897
5325;GM0229;2000JJ00;185023
5326;GM0229;2001JJ00;197765
5327;GM0229;2002JJ00;211674
5328;GM0229;2003JJ00;181189
5329;GM0229;2004JJ00;201993
5330;GM0229;2005JJ00;
